stop_id,latitude,longitude,ons,offs
129050,33.713867,-84.304764,84,21
129056,33.71534,-84.31028,65,0
129060,33.713879,-84.304909,27,403
129064,33.706314,-84.299561,4,62
129066,33.700851,-84.300247,3,83
129068,33.700283,-84.299118,5,146
129070,33.704914,-84.296135,0,4
129094,33.697514,-84.3022,78,29
129096,33.698219,-84.304977,11,3
129102,33.724529,-84.282364,14,7
129106,33.725285,-84.285133,2,26
129108,33.725292,-84.28717,0,5
129110,33.725319,-84.288208,1,34
129112,33.725334,-84.289536,6,11
129114,33.725224,-84.290794,3,57
129116,33.723312,-84.291153,3,42
129118,33.723244,-84.293671,4,51
129120,33.722282,-84.294731,3,12
129122,33.721485,-84.295647,15,90
129124,33.719536,-84.298897,28,46
129126,33.719418,-84.301781,4,19
129130,33.720932,-84.301414,4,11
129132,33.723221,-84.301369,19,50
129134,33.726089,-84.301643,8,30
129136,33.725887,-84.304474,8,36
129137,33.725819,-84.307899,13,38
129152,33.725964,-84.307877,18,15
129156,33.725666,-84.304703,7,3
129158,33.725891,-84.301369,19,26
129160,33.723259,-84.301445,9,29
129162,33.719715,-84.301971,40,13
129164,33.71941,-84.298492,72,14
129166,33.721035,-84.295929,16,50
129168,33.722198,-84.294701,6,16
129169,33.723106,-84.2939,15,32
129170,33.725178,-84.287033,2,0
129171,33.72308,-84.291115,12,5
129174,33.724174,-84.282257,4,22
129180,33.721336,-84.277245,10,104
129182,33.72599,-84.308006,3,39
129184,33.724777,-84.308144,1,27
129186,33.723896,-84.307976,3,22
129188,33.721706,-84.308075,3,15
129190,33.726032,-84.292435,2,20
129192,33.726246,-84.292435,1,16
129198,33.723747,-84.293839,10,2
129202,33.719166,-84.301277,1,25
129204,33.719929,-84.304825,0,2
129206,33.720001,-84.304688,1,1
129212,33.721962,-84.307823,4,2
129214,33.723228,-84.30777,31,8
129218,33.725605,-84.279144,18,134
129220,33.724262,-84.278481,19,50
129222,33.722561,-84.277672,13,162
129226,33.722401,-84.27726,30,42
129228,33.724354,-84.278366,10,40
129230,33.721241,-84.276825,11,13
129236,33.725777,-84.278931,30,39
129240,33.702816,-84.287865,13,7
129242,33.704842,-84.289688,7,5
129244,33.705799,-84.289764,5,5
129246,33.705688,-84.292053,12,9
129250,33.706039,-84.29528,19,38
129252,33.704826,-84.297806,2,0
129254,33.703323,-84.298126,2,0
129256,33.701435,-84.297539,5,6
129258,33.700718,-84.297829,1,9
129260,33.700691,-84.298538,15,34
129262,33.700977,-84.300369,8,7
129272,33.723019,-84.283356,4,43
129274,33.722153,-84.282738,2,81
129276,33.721077,-84.281204,0,7
129278,33.720718,-84.279747,2,27
129280,33.720459,-84.278038,0,7
129282,33.706902,-84.296471,4,11
129284,33.707932,-84.295586,3,9
129286,33.70903,-84.294411,5,41
129288,33.709511,-84.29377,2,14
129292,33.711548,-84.291512,58,370
129293,33.704472,-84.289726,0,31
129294,33.71146,-84.29203,126,199
129298,33.706169,-84.296677,27,12
129300,33.723186,-84.283432,4,5
129306,33.720474,-84.277161,10,7
129952,33.705471,-84.292,2,42
129954,33.725021,-84.288185,2,0
129956,33.720165,-84.311951,231,942
129958,33.720242,-84.311554,367,155
129960,33.721577,-84.315239,14,316
130002,33.726036,-84.259346,8,87
130004,33.722748,-84.258987,0,28
130012,33.720242,-84.268059,4,4
130016,33.720261,-84.271423,9,3
130019,33.720295,-84.276001,127,43
130020,33.720322,-84.272987,2,1
130032,33.723743,-84.2593,6,60
130034,33.721981,-84.259293,1,38
130036,33.721607,-84.263367,10,122
130038,33.721718,-84.262032,4,16
130040,33.723419,-84.263191,0,4
130042,33.725044,-84.263512,1,0
130050,33.711369,-84.271179,143,97
130052,33.716751,-84.274521,70,232
130054,33.715622,-84.273705,129,1549
130058,33.709576,-84.27211,175,394
130060,33.708527,-84.272324,83,85
130062,33.706669,-84.271996,525,576
130064,33.70512,-84.271423,188,394
130068,33.720291,-84.276466,88,233
130070,33.719624,-84.276367,144,731
130072,33.718731,-84.275772,138,751
130074,33.705585,-84.271507,85,191
130076,33.704746,-84.271179,134,119
130080,33.702427,-84.269424,428,45
130084,33.700233,-84.270439,490,101
130086,33.706799,-84.271774,262,151
130088,33.709541,-84.271713,147,461
130090,33.71138,-84.271584,3338,1250
130092,33.71526,-84.273193,664,311
130094,33.716381,-84.273956,102,35
130096,33.718143,-84.275124,715,522
130098,33.719788,-84.276299,10,7
130100,33.701649,-84.269608,103,881
130102,33.700752,-84.270363,61,831
130104,33.709293,-84.244118,9,12
130106,33.70945,-84.245377,14,1
130108,33.710003,-84.247612,23,17
130110,33.710533,-84.249001,5,3
130112,33.711853,-84.252632,168,108
130114,33.711864,-84.256378,7,1
130116,33.711006,-84.259995,9,2
130117,33.70977,-84.261665,0,18
130118,33.709747,-84.266975,59,47
130120,33.709785,-84.269211,59,93
130122,33.709831,-84.27153,870,381
130124,33.725822,-84.251152,37,11
130126,33.723534,-84.251343,29,17
130128,33.721786,-84.251701,61,13
130134,33.714111,-84.252762,25,463
130136,33.713234,-84.2528,15,160
130140,33.708279,-84.25309,6,50
130142,33.705658,-84.252968,1,15
130144,33.703411,-84.25267,3,13
130146,33.700829,-84.251907,4,252
130148,33.69886,-84.25161,2,108
130156,33.698471,-84.251274,16,11
130158,33.699898,-84.251312,48,7
130160,33.703545,-84.252487,2,0
130162,33.705521,-84.252502,3,0
130164,33.708366,-84.252281,12,10
130166,33.711548,-84.252319,100,96
130168,33.714272,-84.252235,213,32
130169,33.718166,-84.252281,96,22
130178,33.709759,-84.271439,924,1090
130180,33.709713,-84.269264,40,63
130182,33.709667,-84.266724,11,123
130184,33.711712,-84.257034,7,78
130185,33.711029,-84.250237,3,10
130186,33.711761,-84.252556,161,747
130187,33.711048,-84.250488,13,90
130188,33.709377,-84.245506,6,96
130189,33.709225,-84.244232,2,137
130191,33.709244,-84.242233,2,65
130193,33.709385,-84.240379,3,1
130194,33.723339,-84.251602,25,211
130196,33.718487,-84.252419,18,508
130198,33.709873,-84.272896,278,17
130200,33.708134,-84.27301,820,100
130202,33.704609,-84.252472,4,0
130204,33.704952,-84.252831,1,3
130208,33.722172,-84.2519,5,279
130212,33.710468,-84.249283,3,11
130214,33.711475,-84.271637,2411,5971
130216,33.711231,-84.258308,1,31
130218,33.711559,-84.258484,22,1
130220,33.71011,-84.261543,3,1
130222,33.725807,-84.251556,19,110
130224,33.709953,-84.247925,12,101
130226,33.711189,-84.252708,178,77
131002,33.710163,-84.207993,56,14
131005,33.715591,-84.215561,280,85
131014,33.708698,-84.214325,39,339
131020,33.7071,-84.220131,733,48
131022,33.7075,-84.223503,91,10
131024,33.707512,-84.2258,20,17
131026,33.707932,-84.228088,11,9
131028,33.708164,-84.229904,12,1
131030,33.708382,-84.234238,74,26
131032,33.709038,-84.237411,27,4
131034,33.709595,-84.240059,5,2
131036,33.7094,-84.24202,13,5
131040,33.726814,-84.235123,3,29
131042,33.724045,-84.233368,32,58
131046,33.721947,-84.231277,10,11
131048,33.720566,-84.229919,11,4
131050,33.718395,-84.228493,63,43
131052,33.715237,-84.225235,57,23
131054,33.714558,-84.224434,46,2
131056,33.715279,-84.217155,201,111
131058,33.713802,-84.216133,10,167
131060,33.708099,-84.23259,4,87
131062,33.706741,-84.22052,107,1787
131075,33.727524,-84.235649,10,25
131076,33.725574,-84.234886,19,96
131077,33.715378,-84.225822,7,158
131078,33.724026,-84.234085,13,207
131079,33.723412,-84.233398,5,80
131080,33.714283,-84.220253,48,53
131084,33.722351,-84.214386,39,11
131086,33.725311,-84.214043,64,31
131088,33.724754,-84.214188,20,140
131090,33.722279,-84.214699,9,79
131092,33.720039,-84.215469,15,301
131094,33.717499,-84.2155,205,692
131096,33.714901,-84.214714,1046,1800
131129,33.708347,-84.232437,35,7
131130,33.710247,-84.203049,86,603
131133,33.710075,-84.203773,304,192
131138,33.72163,-84.23143,3,54
131143,33.714684,-84.217667,5,93
131144,33.714947,-84.216263,60,107
131148,33.714874,-84.220299,30,7
131150,33.72065,-84.230431,10,36
131152,33.725704,-84.234543,22,10
131154,33.71003,-84.208351,12,74
131156,33.710995,-84.20993,12,44
131158,33.7052,-84.214233,78,242
131162,33.718552,-84.228806,18,245
131164,33.714493,-84.216095,63,0
131166,33.719189,-84.215012,338,79
131172,33.707188,-84.225784,5,60
131174,33.708096,-84.234856,18,325
132002,33.709499,-84.171288,12,4
132004,33.709572,-84.173286,72,2
132006,33.711136,-84.17894,6,1
132008,33.711498,-84.184593,146,54
132010,33.711452,-84.189629,221,64
132012,33.711491,-84.193306,23,19
132014,33.709789,-84.20475,3,2
132016,33.726471,-84.183807,5,11
132018,33.727036,-84.183609,24,6
132020,33.725716,-84.181198,72,23
132022,33.725639,-84.182045,54,256
132024,33.724178,-84.178558,34,365
132026,33.724709,-84.178726,137,79
132028,33.724075,-84.175285,8,304
132030,33.724327,-84.175583,64,34
132032,33.723976,-84.173172,14,109
132033,33.723602,-84.169952,19,10
132046,33.709763,-84.204033,26,278
132048,33.711227,-84.193382,14,89
132050,33.71114,-84.189667,82,891
132052,33.711227,-84.187958,120,1269
132054,33.711197,-84.184639,61,198
132056,33.710484,-84.179268,1,1
132058,33.709324,-84.175705,7,17
132062,33.706699,-84.181229,8,10
132064,33.706573,-84.18087,50,0
132080,33.71019,-84.180313,9,4
132082,33.708935,-84.180336,7,12
132106,33.711452,-84.182205,56,17
132114,33.711075,-84.180962,2,10
132116,33.711449,-84.187653,388,238
132118,33.709312,-84.173752,7,48
132120,33.709396,-84.176033,44,7
132122,33.705002,-84.18219,10,11
132124,33.702301,-84.184013,2,71
132126,33.701065,-84.183815,7,60
132128,33.701069,-84.181252,4,2
132130,33.701069,-84.178627,2,7
132132,33.701027,-84.176201,3,14
132134,33.700958,-84.17205,145,371
132142,33.699131,-84.166527,4,52
133002,33.709064,-84.170387,13,19
133004,33.708759,-84.168686,64,211
133006,33.707134,-84.169258,126,223
133008,33.705357,-84.169937,133,272
133012,33.700771,-84.171211,3,21
133014,33.702503,-84.150047,2,104
133015,33.701893,-84.147675,29,1061
133016,33.703789,-84.145561,7,128
133018,33.701317,-84.170044,547,710
133020,33.705959,-84.140274,61,51
133022,33.705688,-84.142235,64,38
133024,33.703941,-84.145889,5,2
133026,33.702381,-84.147156,24,23
133028,33.70224,-84.148796,13,20
133029,33.702183,-84.148201,306,65
133032,33.718418,-84.150208,2,7
133038,33.704708,-84.169884,51,14
133040,33.705917,-84.169334,269,58
133042,33.709248,-84.168457,337,36
133044,33.701824,-84.171074,230,5
133046,33.724194,-84.17292,112,19
133049,33.723816,-84.171059,1,0
133050,33.723202,-84.167702,377,76
133052,33.722969,-84.167732,96,521
133064,33.721851,-84.161842,9,56
133066,33.721935,-84.161667,7,7
133074,33.705017,-84.166969,23,27
133078,33.713821,-84.165565,119,6
133081,33.719742,-84.154869,3,528
133083,33.717491,-84.146103,121,971
133085,33.717045,-84.141647,14,82
133087,33.71648,-84.135178,21,369
133091,33.71611,-84.127602,2,68
133095,33.716583,-84.129509,393,88
133097,33.716572,-84.135536,135,30
133099,33.717136,-84.141914,76,60
133111,33.722668,-84.165306,199,203
133115,33.717064,-84.139473,1,0
133124,33.716648,-84.13295,51,15
133126,33.716305,-84.133568,3,154
133128,33.702808,-84.165077,54,118
133130,33.70256,-84.168777,414,428
133132,33.723572,-84.171173,40,112
133136,33.70507,-84.148598,249,372
133138,33.71405,-84.123978,81,14
133140,33.714291,-84.124847,10,76
133142,33.715939,-84.126526,74,10
133144,33.720776,-84.1577,58,60
133146,33.716183,-84.129524,43,880
133148,33.706982,-84.115036,21,353
133150,33.720577,-84.157516,24,252
133152,33.713005,-84.123543,7,15
133154,33.702671,-84.16021,26,125
133158,33.713116,-84.122932,82,0
133162,33.70372,-84.150208,25,13
133164,33.703671,-84.159653,75,87
133166,33.706982,-84.168808,163,191
134001,33.71756,-84.145103,659,230
134003,33.719769,-84.154564,185,71
134004,33.706902,-84.130539,71,9
134005,33.723091,-84.166077,275,294
134010,33.704571,-84.114738,4,4
134013,33.72237,-84.109627,0,1
134014,33.70916,-84.11055,2,56
134015,33.722271,-84.109482,1,0
134016,33.710865,-84.108795,78,218
134018,33.713032,-84.107674,2,167
134020,33.712715,-84.106361,727,753
134022,33.711029,-84.105461,3,8
134024,33.705589,-84.142372,31,209
134036,33.708374,-84.112305,46,1
134038,33.706657,-84.11396,172,18
134040,33.70435,-84.115334,3,32
134042,33.70351,-84.115562,22,180
134048,33.705799,-84.140404,15,209
134050,33.704124,-84.130615,10,0
134052,33.705524,-84.13533,395,149
134054,33.708599,-84.102776,11,44
134056,33.71603,-84.107864,64,10
134058,33.718246,-84.107964,56,64
134064,33.718349,-84.108276,10,68
134066,33.715652,-84.107979,11,58
134078,33.706135,-84.137375,57,38
134080,33.70306,-84.115303,118,66
134084,33.705799,-84.137177,20,272
134088,33.699078,-84.099258,3575,2857
134090,33.69915,-84.117218,49,445
134092,33.699532,-84.117317,300,67
134094,33.709564,-84.119034,0,45
134096,33.709599,-84.118401,1,0
134098,33.709255,-84.118034,13,0
134100,33.709236,-84.118561,13,40
134102,33.707554,-84.113174,21,186
134104,33.708221,-84.112358,1,101
134106,33.726543,-84.110741,68,12
134110,33.698341,-84.108627,0,183
134112,33.698669,-84.108147,52,4
134114,33.713718,-84.108337,8,93
134116,33.713642,-84.107956,61,15
136002,33.70998,-84.422813,12,22
136004,33.708076,-84.422081,22,17
136006,33.706989,-84.421257,20,22
136008,33.705494,-84.420761,4,130
136010,33.705605,-84.420486,18,20
136012,33.704323,-84.419403,6,7
136014,33.702072,-84.418297,6,8
136016,33.701469,-84.418282,4,36
136033,33.702831,-84.418098,13,23
136036,33.705147,-84.418159,27,51
136038,33.706074,-84.418137,5,32
136042,33.709873,-84.418121,37,37
136043,33.707718,-84.418129,29,23
136046,33.711208,-84.418205,16,37
136048,33.710171,-84.418198,21,170
136050,33.709213,-84.418205,35,65
136052,33.707829,-84.418205,21,197
136054,33.706814,-84.418236,1,5
136056,33.705963,-84.418228,3,45
136058,33.704979,-84.418243,13,105
136060,33.703701,-84.418274,0,19
136062,33.701988,-84.418282,5,37
136080,33.709213,-84.418121,18,36
136084,33.701546,-84.425919,6,0
136086,33.701618,-84.425827,0,30
136104,33.701504,-84.423904,6,9
136106,33.70145,-84.421654,3,43
136108,33.701092,-84.418526,7,78
136110,33.699314,-84.418098,651,348
136114,33.699696,-84.430656,2,0
136116,33.701569,-84.423912,6,2
136124,33.699409,-84.418427,328,679
136132,33.701511,-84.421562,13,5
136134,33.701481,-84.419456,42,26
136140,33.710167,-84.423149,10,118
136142,33.708347,-84.422569,23,96
136148,33.707249,-84.42186,6,77
136150,33.704273,-84.419617,2,21
136901,33.700649,-84.429543,9081,4728
137006,33.708515,-84.408035,31,25
137007,33.705456,-84.408195,15,8
137008,33.710438,-84.408165,53,149
137009,33.700935,-84.408318,21,112
137010,33.69894,-84.398987,1,0
137012,33.700085,-84.398865,17,8
137014,33.705235,-84.398895,2,2
137016,33.705254,-84.39933,0,5
137018,33.705261,-84.40107,0,3
137020,33.705639,-84.401268,2,23
137022,33.707882,-84.40197,1,27
137024,33.707695,-84.400635,3,39
137026,33.707588,-84.40023,25,304
137028,33.672787,-84.408485,40,15
137030,33.674068,-84.408409,15,2
137032,33.671856,-84.408463,20,61
137034,33.677639,-84.408318,4,1
137036,33.679424,-84.407944,38,15
137038,33.681007,-84.407509,878,378
137040,33.682827,-84.4077,964,58
137041,33.696987,-84.407921,188,88
137042,33.694912,-84.40799,28,17
137044,33.706944,-84.407814,280,81
137047,33.705322,-84.407768,18,2
137048,33.707401,-84.408134,114,310
137052,33.708656,-84.407822,173,6
137054,33.710117,-84.407837,587,72
137056,33.712051,-84.407715,1479,103
137062,33.702648,-84.40815,114,75
137066,33.699142,-84.408356,86,619
137068,33.698448,-84.408371,29,344
137069,33.697296,-84.408157,72,127
137070,33.699192,-84.399185,0,31
137072,33.700447,-84.398872,5,150
137074,33.698994,-84.407906,546,134
137076,33.701019,-84.40789,37,23
137078,33.703148,-84.407921,342,123
137082,33.710461,-84.404106,1391,960
137090,33.703518,-84.408211,67,461
138002,33.709335,-84.381149,66,13
138004,33.711254,-84.381989,138,17
138005,33.713116,-84.38253,14,2
138006,33.709496,-84.38134,31,341
138008,33.70023,-84.396927,36,20
138010,33.699707,-84.393173,12,20
138012,33.699451,-84.391396,7,4
138014,33.700371,-84.388374,6,0
138016,33.701176,-84.386299,4,1
138018,33.702579,-84.383904,3,5
138020,33.703438,-84.382507,7,1
138034,33.709938,-84.393562,13,34
138036,33.708672,-84.394409,53,33
138038,33.70784,-84.396294,28,51
138040,33.70702,-84.39756,64,118
138054,33.702957,-84.383667,5,82
138055,33.701645,-84.38623,0,6
138064,33.700539,-84.396645,42,29
138066,33.699829,-84.393303,57,152
138068,33.699589,-84.391685,4,21
138072,33.70203,-84.3853,29,71
138076,33.703785,-84.382362,5,40
138080,33.711639,-84.393379,10,21
138084,33.710171,-84.393417,65,46
138086,33.708782,-84.394089,38,39
138088,33.707554,-84.396027,15,85
138090,33.711796,-84.399956,11,23
138092,33.711708,-84.397797,61,139
138094,33.712334,-84.397705,24,64
138098,33.711773,-84.393524,30,4
138100,33.701912,-84.385002,23,10
138102,33.705212,-84.380524,10,67
138104,33.706348,-84.380363,24,226
138106,33.707535,-84.38015,138,45
138350,33.675797,-84.408447,66,17
139004,33.705238,-84.380196,4,1
139006,33.705956,-84.379951,26,5
139008,33.70385,-84.377647,30,400
139010,33.702751,-84.376625,40,220
139012,33.700718,-84.37587,9,91
139014,33.698605,-84.374588,2,34
139016,33.699028,-84.374725,15,3
139018,33.7005,-84.37558,29,16
139020,33.702709,-84.376503,69,51
139022,33.704296,-84.37793,130,44
139024,33.704834,-84.37825,2,0
139034,33.711868,-84.380569,2,30
139036,33.711689,-84.380196,6,1
139038,33.710922,-84.380333,0,14
139040,33.710991,-84.380035,8,0
139042,33.709759,-84.380043,1,90
139044,33.7099,-84.379784,22,2
139046,33.708366,-84.380135,12,266
139048,33.70768,-84.379944,117,19
139050,33.70668,-84.379646,80,646
139052,33.705067,-84.378647,0,11
139054,33.706543,-84.379456,69,33
140002,33.711342,-84.363068,1,5
140004,33.710285,-84.361404,3,83
140006,33.709747,-84.360657,14,613
140008,33.708977,-84.359222,808,52
140024,33.706184,-84.35659,17,932
140056,33.698318,-84.358887,13,11
140058,33.698273,-84.358719,3,47
140060,33.7005,-84.353683,4,29
140062,33.70052,-84.354836,3,20
140076,33.706131,-84.356277,169,12
140078,33.707993,-84.358253,17,22
140084,33.704594,-84.349747,10,50
140086,33.709305,-84.349571,1,41
140088,33.699833,-84.355125,12,10
140096,33.70377,-84.355675,57,41
140098,33.705212,-84.355293,209,62
140100,33.70454,-84.353188,4,17
140104,33.704254,-84.349472,14,8
140106,33.708984,-84.349388,32,2
140108,33.711796,-84.349419,4,11
140110,33.700333,-84.349449,38,6
140118,33.709335,-84.352448,50,13
140120,33.710915,-84.352463,16,18
140122,33.712132,-84.35276,6,53
140124,33.708855,-84.354263,6,17
140150,33.70071,-84.349701,13,118
140153,33.698139,-84.34951,8,5
140154,33.698868,-84.349716,7,16
140156,33.703278,-84.352768,22,2
140158,33.711777,-84.349838,19,42
140168,33.708897,-84.355698,38,26
140170,33.705379,-84.355492,12,359
140178,33.703102,-84.351746,379,526
140184,33.707966,-84.358337,11,149
140186,34.052055,-84.334335,177,34
140192,34.066193,-84.312134,2,38
140194,34.066093,-84.311172,5,5
144002,33.690098,-84.506287,61,0
144006,33.689327,-84.506264,161,84
144008,33.688217,-84.50621,3,94
144010,33.68663,-84.506302,32,11
144012,33.686604,-84.506218,1,90
144014,33.684635,-84.50634,40,11
144016,33.684402,-84.506241,5,112
144018,33.682854,-84.505913,41,11
144020,33.682964,-84.503502,92,3
144022,33.682972,-84.504494,12,44
144024,33.682926,-84.506088,2,95
144028,33.696972,-84.506477,1,4
144030,33.694378,-84.506462,2,46
144032,33.692955,-84.506424,4,8
144034,33.690205,-84.506279,12,207
144036,33.690083,-84.507713,16,24
144038,33.690395,-84.509865,2,18
144040,33.69067,-84.511353,28,152
144042,33.690819,-84.512947,6,46
144050,33.696644,-84.535515,88,295
144052,33.695778,-84.534973,31,72
144054,33.692036,-84.534332,35,116
144056,33.69022,-84.534393,5,11
144058,33.689201,-84.534225,3,23
144060,33.688103,-84.533897,12,27
144062,33.687,-84.534218,0,4
144064,33.684673,-84.536339,24,147
144068,33.68082,-84.537743,25,143
144070,33.68182,-84.535614,11,27
144072,33.683132,-84.533798,0,3
144074,33.684727,-84.531914,3,23
144076,33.685982,-84.530243,3,5
144078,33.687057,-84.529083,1,4
144080,33.688038,-84.527893,2,2
144081,33.688465,-84.527328,12,24
144082,33.689259,-84.526352,2,6
144084,33.689957,-84.525154,3,5
144086,33.690765,-84.522919,5,11
144088,33.691879,-84.52121,3,1
144090,33.692623,-84.519951,5,3
144092,33.693146,-84.518982,39,1
144094,33.692146,-84.516182,7,4
144096,33.690926,-84.514015,85,5
144097,33.690811,-84.513374,2,1
144098,33.690605,-84.511581,17,20
144100,33.6912,-84.514343,14,423
144102,33.692535,-84.516647,6,69
144104,33.693699,-84.51915,0,245
144106,33.694332,-84.520943,0,4
144108,33.695354,-84.523788,13,64
144110,33.695702,-84.527496,9,63
144112,33.697662,-84.527847,3,7
144114,33.699436,-84.528336,1,10
144116,33.675407,-84.511795,1,82
144118,33.674648,-84.510002,770,908
144120,33.674229,-84.506859,10,0
144136,33.690277,-84.509811,4,4
144138,33.689987,-84.507866,0,24
144140,33.674774,-84.506531,1,22
144142,33.67395,-84.509529,14,0
144144,33.675095,-84.504128,29,4
144146,33.67437,-84.508141,4,113
144154,33.695442,-84.506485,2,11
144950,33.688805,-84.507217,4661,5013
145002,33.686172,-84.496483,15,34
145004,33.68631,-84.493843,468,154
145011,33.692722,-84.49015,413,41
145012,33.693588,-84.489006,142,17
145014,33.695591,-84.486389,215,42
145016,33.696331,-84.485916,36,375
145018,33.69408,-84.489082,6,63
145020,33.693386,-84.489784,35,436
145022,33.691525,-84.489693,18,147
145024,33.689667,-84.489082,227,2025
145026,33.688255,-84.4897,1500,2391
145028,33.686386,-84.491615,152,1119
145030,33.686382,-84.493759,271,318
145034,33.696609,-84.497566,13,58
145036,33.694996,-84.497543,16,96
145038,33.693985,-84.492165,4,10
145042,33.694134,-84.496254,8,6
145046,33.69318,-84.49118,101,12
145048,33.692589,-84.490623,11,175
145056,33.686279,-84.491425,217,87
145058,33.684971,-84.492416,42,113
145060,33.684692,-84.492188,63,48
145062,33.678501,-84.494568,13,87
145064,33.676098,-84.497162,19,62
145066,33.676151,-84.496651,60,9
145068,33.673721,-84.496788,454,43
145070,33.673592,-84.497307,32,1550
145072,33.672115,-84.500687,8,12
145074,33.672878,-84.500526,5,229
145075,33.670361,-84.50338,97,736
145076,33.689548,-84.488113,552,104
145080,33.689545,-84.485725,48,22
145082,33.689823,-84.483536,28,23
145084,33.690262,-84.480087,44,14
145086,33.689613,-84.487793,114,437
145088,33.690407,-84.483337,5,100
145090,33.690617,-84.479713,38,66
145096,33.685272,-84.46801,34,151
145098,33.685455,-84.469666,5,15
145100,33.685474,-84.470612,21,63
145102,33.685482,-84.471977,11,68
145104,33.687004,-84.471672,30,85
145106,33.688061,-84.471687,2,20
145108,33.68914,-84.471779,10,22
145110,33.693977,-84.491982,10,2
145112,33.689632,-84.485619,28,135
145114,33.688007,-84.489784,2330,734
145283,33.683445,-84.457802,34,35
145300,33.690872,-84.472267,26,36
145302,33.673653,-84.502319,44,12
145304,33.673817,-84.501999,1,60
145310,33.68222,-84.493546,66,11
145312,33.677956,-84.495148,31,7
145314,33.690418,-84.488983,1715,169
145316,33.690861,-84.474297,28,19
145318,33.682289,-84.493843,6,96
145320,33.686245,-84.496483,17,93
145322,33.680618,-84.493759,47,4
145324,33.680939,-84.493965,13,89
145326,33.684017,-84.499321,5,1
145328,33.694141,-84.497322,5,49
145330,33.683613,-84.492905,22,6
145332,33.683865,-84.493301,8,63
145334,33.686314,-84.491531,412,175
146002,33.677624,-84.437912,0,2
146006,33.677372,-84.438057,3,0
146012,33.673901,-84.433685,11,74
146018,33.674824,-84.433739,5,13
146026,33.672131,-84.433754,12,29
146028,33.671349,-84.432228,51,45
146040,33.679436,-84.433533,59,38
146050,33.671429,-84.443092,3,19
146052,33.673691,-84.442078,1,4
146054,33.675526,-84.441475,0,348
146058,33.681744,-84.440216,4,3
146080,33.675671,-84.446472,27,38
146082,33.675877,-84.448891,99,61
146084,33.675526,-84.450325,192,130
146086,33.674961,-84.45182,7,46
146088,33.674526,-84.453018,18,33
146090,33.673702,-84.454544,16,130
146092,33.673172,-84.455704,31,113
146094,33.672318,-84.457756,38,272
146096,33.671783,-84.45929,75,1036
146098,33.671452,-84.460403,40,1100
146100,33.671131,-84.461792,110,222
146102,33.670624,-84.462929,30,160
146104,33.669231,-84.464119,31,357
146106,33.668884,-84.463799,141,32
146108,33.670723,-84.461769,275,100
146110,33.671337,-84.459648,399,123
146112,33.67189,-84.458054,64,16
146114,33.672779,-84.455833,36,13
146116,33.673233,-84.454872,23,11
146118,33.674213,-84.453033,5,1
146120,33.674484,-84.452179,5,5
146122,33.675114,-84.450737,92,31
146124,33.675304,-84.446251,9,27
146186,33.689606,-84.458794,24,29
146188,33.689938,-84.460678,8,18
146192,33.682011,-84.462257,43,51
146215,33.686531,-84.458321,16,27
146226,33.689487,-84.4608,13,10
146228,33.68922,-84.458076,214,169
146230,33.688072,-84.454361,176,48
146232,33.685886,-84.452553,10,0
146234,33.684765,-84.450348,48,11
146240,33.687931,-84.45369,46,327
146242,33.686028,-84.447113,10,237
146244,33.685699,-84.445152,18,87
146246,33.685677,-84.440865,14,86
146248,33.682777,-84.440247,30,30
146256,33.691891,-84.457169,18,6
146258,33.690765,-84.457161,49,28
146260,33.689785,-84.462578,51,60
146262,33.689941,-84.463875,51,27
146264,33.690144,-84.465225,97,44
146266,33.690308,-84.466187,156,131
146268,33.685211,-84.466095,25,54
146270,33.684853,-84.463951,11,77
146272,33.683788,-84.46373,2,3
146274,33.682594,-84.463669,3,110
146276,33.681953,-84.463676,13,19
146282,33.685333,-84.458641,5,16
146284,33.681931,-84.458023,35,139
146286,33.680603,-84.457947,9,128
146288,33.677841,-84.459007,23,128
146290,33.678665,-84.462051,10,43
146292,33.678776,-84.465904,38,280
146308,33.681847,-84.441528,3,4
146318,33.669495,-84.440483,3,4
146320,33.670055,-84.442528,65,69
146322,33.679497,-84.435486,35,55
146330,33.675938,-84.439316,0,1537
146332,33.675823,-84.439392,416,0
146334,33.683746,-84.443329,4,12
146342,33.698441,-84.457176,207,82
146344,33.696152,-84.457291,79,24
146348,33.690681,-84.45755,27,178
146349,33.68996,-84.457596,181,300
146350,33.69083,-84.466972,5,7
146352,33.690464,-84.467064,5,4
146354,33.688435,-84.457672,150,601
146362,33.69017,-84.462151,11,28
146364,33.690407,-84.463745,4,36
146366,33.69075,-84.466011,30,38
146370,33.690155,-84.457207,101,42
146372,33.675926,-84.433327,54,80
146378,33.685513,-84.447723,33,18
146380,33.685467,-84.445572,66,26
146382,33.677906,-84.460938,3,36
146386,33.690598,-84.465187,11,32
146398,33.670223,-84.462936,33,70
146400,33.675644,-84.449028,22,31
146404,33.689434,-84.459282,16,6
146406,33.683075,-84.44178,12,3
146408,33.691223,-84.471443,21,130
146410,33.691261,-84.473907,7,90
146416,33.675831,-84.447296,97,74
146500,33.676674,-84.440575,182,247
146504,33.692341,-84.457436,8,92
146514,33.68589,-84.451767,1,63
146516,33.675587,-84.447769,19,90
146520,33.679214,-84.440521,0,45
146900,33.676571,-84.44046,30609,16030
147002,33.684742,-84.427391,9,48
147004,33.684814,-84.4263,1,27
