stop_id,latitude,longitude,ons,offs
212157,33.575741,-84.394699,224,20
212159,33.574261,-84.399323,142,6
212160,33.578796,-84.374222,17,242
212161,33.572994,-84.37043,72,245
212162,33.572826,-84.367241,9,27
212163,33.572578,-84.362015,3,15
212164,33.572319,-84.35865,5,21
212165,33.57198,-84.355614,1,17
212166,33.571487,-84.351295,7,141
212167,33.573174,-84.348892,0,188
212168,33.573727,-84.349854,610,599
212169,33.571373,-84.346169,0,2
212170,33.571552,-84.351265,52,20
212171,33.571945,-84.354721,104,3
212172,33.572346,-84.358284,71,4
212173,33.572739,-84.363304,190,14
212174,33.572926,-84.367577,182,19
212175,33.573067,-84.370377,527,17
212176,33.574062,-84.371628,165,24
212177,33.672611,-84.278023,48,71
212178,33.665359,-84.281013,1,4
212179,33.663185,-84.282295,0,3
212180,33.662434,-84.282394,43,0
212181,33.666042,-84.280563,290,5
212182,33.656982,-84.286469,4,48
212183,33.672798,-84.277817,117,28
212184,33.65292,-84.285332,2,1
212185,33.647324,-84.282722,7,12
212186,33.639946,-84.282234,7,4
212187,33.630501,-84.282707,0,8
212188,33.629948,-84.282684,36,12
212189,33.640064,-84.282059,39,1
212190,33.647663,-84.282829,63,2
212191,33.65316,-84.285324,42,6
212192,33.658005,-84.286125,258,10
212193,33.633835,-84.289177,1175,1136
212194,33.648335,-84.365494,120,122
212195,33.650082,-84.35955,200,9
212196,33.650711,-84.357895,284,9
212197,33.651802,-84.357483,18,1
212198,33.654945,-84.355873,185,10
212199,33.657139,-84.355507,172,2
212200,33.659805,-84.355476,386,12
212201,33.665966,-84.355759,116,4
212202,33.666073,-84.35997,23,4
212203,33.666706,-84.361427,10,0
212204,33.666321,-84.361092,0,3
212205,33.668121,-84.364136,75,34
212206,33.668461,-84.366638,28,0
212207,33.669525,-84.367676,177,2
212208,33.669838,-84.369858,9,2
212209,33.67202,-84.37188,374,26
212212,33.566605,-84.413124,5,167
212213,33.566383,-84.413055,202,30
212214,33.562237,-84.413757,6,204
212215,33.562916,-84.413338,338,7
212216,33.572948,-84.348946,11,1
212217,33.612255,-84.285683,171,33
212218,33.714073,-84.164452,2,27
212219,33.711533,-84.271225,561,229
212223,33.706303,-84.299362,18,4
212224,33.702789,-84.285088,11,19
212225,33.702835,-84.282745,12,6
212226,33.70525,-84.280083,35,56
212227,33.704933,-84.275581,79,103
212228,33.705025,-84.275551,272,39
212229,33.753902,-84.40313,65,37
212230,33.7603,-84.508453,0,5
212231,33.619465,-84.362457,263,40
212232,33.905987,-84.429062,4,179
212233,33.620041,-84.381744,180,665
212234,33.619831,-84.364227,15,31
212235,33.616207,-84.45713,76,1
212236,33.505787,-84.360512,2114,1508
212237,33.570335,-84.404114,23,3
212238,33.578728,-84.415382,35,7
212331,33.856926,-84.209839,4,101
212332,33.616177,-84.460129,111,107
212333,33.616138,-84.457001,22,39
212334,33.616116,-84.452538,20,36
212335,33.616062,-84.449928,5,29
212336,33.616169,-84.450851,40,21
212337,33.616184,-84.452805,336,4
212338,33.616249,-84.460243,961,42
212339,33.613899,-84.447891,22,312
212340,33.614674,-84.444389,2,109
212341,33.614292,-84.441223,5,68
212342,33.614735,-84.43718,89,40
212343,33.614616,-84.439438,26,58
212344,33.614578,-84.441872,3,3
212345,33.614861,-84.444527,6,3
212346,33.613998,-84.448479,255,61
212347,33.617626,-84.426376,0,45
212348,33.617691,-84.412376,2,170
212349,33.618286,-84.393028,51,370
212350,33.620533,-84.375908,77,125
212351,33.621243,-84.37326,49,48
212352,33.618927,-84.361404,82,130
212353,33.616199,-84.352852,472,563
212354,33.61364,-84.348045,10,17
212355,33.616924,-84.353973,27,23
212356,33.620316,-84.365097,80,7
212357,33.621235,-84.373756,150,21
212358,33.620773,-84.376839,383,34
212359,33.620083,-84.382301,420,211
212360,33.618519,-84.393211,130,56
212361,33.61779,-84.412674,5,4
212362,33.61813,-84.425362,0,40
212363,33.611572,-84.341164,1,5
212364,33.61121,-84.403008,16,75
212365,33.607342,-84.403885,0,17
212366,33.602612,-84.405319,3,8
212367,33.595825,-84.407387,54,24
212368,33.595867,-84.407089,182,16
212369,33.602406,-84.40509,5,7
212370,33.60733,-84.403564,2,4
212371,33.611835,-84.402672,39,66
212372,33.596272,-84.429001,112,26
212373,33.588245,-84.423538,35,25
212374,33.586483,-84.421539,2,7
212375,33.548679,-84.415001,11,49
212376,33.541855,-84.416801,5,20
212377,33.536678,-84.418373,34,2
212378,33.533421,-84.419342,16,11
212379,33.530552,-84.420219,24,4
212380,33.52689,-84.42186,13,18
212381,33.521767,-84.423317,12,70
212382,33.520489,-84.420273,2,4
212383,33.518692,-84.417732,10,26
212384,33.51796,-84.414261,9,10
212385,33.518356,-84.41198,3,67
212386,33.518269,-84.407883,58,60
212387,33.518299,-84.404442,8,3
212388,33.518223,-84.399704,22,27
212389,33.518143,-84.395325,15,36
212390,33.518188,-84.391197,3,16
212391,33.612232,-84.291885,32,23
212392,33.518024,-84.387146,17,27
212393,33.518105,-84.383484,20,7
212394,33.517891,-84.3797,11,32
212395,33.51786,-84.374611,0,1
212396,33.517788,-84.368988,0,16
212397,33.517586,-84.365128,2,103
212398,33.517899,-84.366142,30,8
212399,33.517994,-84.369347,10,0
212400,33.518055,-84.374107,1,0
212401,33.518009,-84.380486,53,12
212402,33.518185,-84.38356,85,6
212403,33.518093,-84.38723,58,2
212404,33.518261,-84.390907,27,1
212405,33.518215,-84.395454,173,3
212406,33.518291,-84.399742,95,0
212407,33.518353,-84.40387,30,0
212408,33.518448,-84.407478,237,12
212409,33.518604,-84.412186,33,2
212410,33.518147,-84.415024,108,11
212411,33.519012,-84.417755,45,6
212412,33.520786,-84.420326,52,2
212413,33.521965,-84.423111,59,18
212414,33.531296,-84.419701,51,1
212415,33.534351,-84.41877,77,3
212416,33.537071,-84.417938,66,5
212417,33.543404,-84.416039,36,1
212418,33.54707,-84.415001,16,14
212419,33.551064,-84.414429,13,8
212420,33.549103,-84.413666,57,28
212421,33.546841,-84.408241,2,0
212422,33.544685,-84.402878,27,73
212423,33.542137,-84.395943,9,4
212424,33.539932,-84.385727,132,28
212425,33.541531,-84.392097,6,8
212426,33.539711,-84.385315,13,22
212427,33.535187,-84.372078,12,12
212428,33.525906,-84.422127,93,1
212429,33.532276,-84.364975,4,45
212430,33.532349,-84.365135,101,18
212431,33.53437,-84.370888,55,2
212432,33.541622,-84.392197,65,1
212433,33.542282,-84.396378,24,18
212434,33.544685,-84.402733,184,21
212435,33.546833,-84.407822,2,11
212436,33.548817,-84.412918,9,26
212437,33.588711,-84.424309,81,5
212438,33.593487,-84.428947,92,36
212439,33.640831,-84.417267,1000,1609
212440,33.640751,-84.415421,29,0
212442,33.610535,-84.325439,7,0
212443,33.610752,-84.316719,25,4
212444,33.610661,-84.316887,2,9
212445,33.610481,-84.312744,4,0
212446,33.612854,-84.306274,91,10
212447,33.612225,-84.299377,41,2
212448,33.612484,-84.300766,3,22
212449,33.610409,-84.312721,1,1
212450,33.612926,-84.305862,15,30
212451,33.485443,-84.34034,1,1
212452,33.472912,-84.336823,2,2
212455,33.45211,-84.325928,1,0
212456,33.474163,-84.336769,5,0
212457,33.441837,-84.340935,0,2
212458,33.445255,-84.34285,2,0
212459,33.448849,-84.34272,2,0
212460,33.448936,-84.339493,0,3
212462,33.44883,-84.336029,1,0
212463,33.448196,-84.327118,2,0
212464,33.565842,-84.344063,11,182
212465,33.55917,-84.345787,9,110
212466,33.554424,-84.347031,43,129
212467,33.549526,-84.348305,5,10
212468,33.537842,-84.351288,3,42
212469,33.553207,-84.351181,15,6
212470,33.553455,-84.355759,4,35
212471,33.553535,-84.35862,11,15
212473,33.555679,-84.368393,0,7
212474,33.554276,-84.370644,6,8
212475,33.550495,-84.370155,0,8
212476,33.543682,-84.368256,16,33
212477,33.539246,-84.365967,4,53
212478,33.533298,-84.364243,6,51
212479,33.534363,-84.364143,181,22
212480,33.538284,-84.365173,101,18
212481,33.545223,-84.368713,144,7
212482,33.55209,-84.370041,23,17
212483,33.555546,-84.369858,75,12
212485,33.553482,-84.3591,178,2
212486,33.553368,-84.355331,70,7
212487,33.553135,-84.350502,3,2
212488,33.550262,-84.347969,84,1
212489,33.554863,-84.346825,151,19
212490,33.559441,-84.345619,18,17
212491,33.566135,-84.343903,0,2
212492,33.640167,-84.391396,10,23
212493,33.640099,-84.390831,34,12
212494,33.640121,-84.393425,9,7
212495,33.640194,-84.393654,0,34
212496,33.518436,-84.363426,254,23
212497,33.640186,-84.390587,18,195
212498,33.640453,-84.390488,17,31
212499,33.637905,-84.390648,12,11
212500,33.638107,-84.390717,1,6
212501,33.632374,-84.389114,1,43
212502,33.632523,-84.389145,19,13
212503,33.64724,-84.391319,3,140
212504,33.647114,-84.391167,5,8
212505,33.516735,-84.363518,51,133
212506,33.523746,-84.363205,182,50
212507,33.609329,-84.40332,4,15
212508,33.609463,-84.402992,6,46
212509,33.622364,-84.284668,6,4
212510,33.62178,-84.36969,251,30
212511,33.621639,-84.370071,51,90
212512,33.507191,-84.354904,2,238
212513,33.528744,-84.363426,9,118
212514,33.521202,-84.36364,14,248
212515,33.513397,-84.361053,5,22
212516,33.513798,-84.361023,77,8
212517,33.527576,-84.363052,265,16
212518,33.537933,-84.351158,92,17
212519,33.542202,-84.350098,33,1
212520,33.541531,-84.350357,4,14
212521,33.531376,-84.354088,0,20
212522,33.531734,-84.353806,21,3
212523,33.530079,-84.355904,0,34
212524,33.529854,-84.355476,62,6
212525,33.531914,-84.361916,2,45
212526,33.531982,-84.36232,71,12
212527,33.57011,-84.342903,112,54
212528,33.553917,-84.414246,29,37
212529,33.554348,-84.41449,36,9
212530,33.570522,-84.404823,78,23
212531,33.572323,-84.40847,8,11
212532,33.57225,-84.408119,1,3
212533,33.572472,-84.412033,49,40
212534,33.572712,-84.41301,16,31
212535,33.572758,-84.414566,15,24
212536,33.575306,-84.41449,76,6
212537,33.575417,-84.414566,59,119
212538,33.578808,-84.415527,25,11
212539,33.620621,-84.383362,199,36
212540,33.620995,-84.383263,652,455
212541,33.627281,-84.385811,57,79
212542,33.627216,-84.385666,156,34
212543,33.624298,-84.384613,103,38
212544,33.623528,-84.384209,117,189
212545,33.674427,-84.438835,2,3
212546,33.670185,-84.436905,3,6
212547,33.668674,-84.434036,3,42
212548,33.667595,-84.430656,2,168
212549,33.665737,-84.424843,2,178
212550,33.663692,-84.418358,20,77
212551,33.661503,-84.4142,41,69
212552,33.659565,-84.41095,17,75
212553,33.650749,-84.393501,4,20
212554,33.659733,-84.411057,15,9
212555,33.661316,-84.413734,55,57
212556,33.663731,-84.418182,146,13
212557,33.665802,-84.424767,7,43
212558,33.667767,-84.430885,2,5
212559,33.668819,-84.434174,14,15
212560,33.670044,-84.4366,4,3
212561,33.674473,-84.438759,0,304
212563,33.445194,-84.323814,2,2
212564,33.433464,-84.317017,0,1
212565,33.432373,-84.320175,1,0
212566,33.441105,-84.323715,1,0
212567,33.441174,-84.326324,1,0
212568,33.441883,-84.315544,2,0
212569,33.437531,-84.314774,3,2
212570,33.59605,-84.335281,307,361
212571,33.595287,-84.337288,0,5
212572,33.58876,-84.33799,43,111
212573,33.584251,-84.339188,13,63
212574,33.580975,-84.340065,7,72
212575,33.570629,-84.342873,36,226
212576,33.564381,-84.344345,103,51
212577,33.580364,-84.340157,188,41
212578,33.583828,-84.339172,115,10
212579,33.588226,-84.33802,203,25
212580,33.595261,-84.337189,8,4
212581,33.618202,-84.358551,46,145
212582,33.616112,-84.34964,117,9
212583,33.618698,-84.350639,53,4
212584,33.61869,-84.352257,19,96
212585,33.61919,-84.355835,4,22
212586,33.620037,-84.360657,11,67
212587,33.610493,-84.337624,0,10
212588,33.610462,-84.330345,3,56
212589,33.610447,-84.325157,1,5
212590,33.610554,-84.330826,10,5
212591,33.610554,-84.336151,8,0
212592,33.61237,-84.341858,0,4
212593,33.613075,-84.344109,0,1
212594,33.613201,-84.344933,1,1
212595,33.618767,-84.387627,12,90
212596,33.619034,-84.387505,29,31
212597,33.613434,-84.349106,67,89
212598,33.607059,-84.343506,6,14
212599,33.59869,-84.338692,19,140
212600,33.598511,-84.338501,57,6
212601,33.601414,-84.339676,117,39
212602,33.607292,-84.343582,22,48
212603,33.905647,-84.429451,11,2
212604,33.924072,-84.379135,2,1
212606,33.919224,-84.391525,2,0
212607,33.924343,-84.374428,1,0
212609,33.926689,-84.367004,1,0
212610,33.929134,-84.359947,2,1
212611,33.930355,-84.3563,0,8
212612,33.930454,-84.356537,4,0
212613,33.928894,-84.361031,0,53
212614,33.926521,-84.367508,0,10
212615,33.925446,-84.370071,0,17
212616,33.924423,-84.375046,5,5
212617,33.705807,-84.285515,13,39
212618,33.705807,-84.285271,33,7
212619,33.707394,-84.285439,43,3
212620,33.708153,-84.285477,25,18
212621,33.709595,-84.284935,16,1
212622,33.709927,-84.284958,4,9
212623,33.688896,-84.314827,0,8
212624,33.923668,-84.382507,2,1
212625,33.441338,-84.331169,3,1
212626,33.554367,-84.363716,33,74
212627,33.705929,-84.295586,10,31
212628,33.67255,-84.500603,140,9
212629,33.694176,-84.534195,20,4
212631,33.771881,-84.502594,11,0
212632,33.662533,-84.415794,176,2
212633,33.662659,-84.416153,28,23
212635,33.620991,-84.379913,3,2
212636,33.618641,-84.383308,87,2
212637,33.615517,-84.38327,6,0
212639,33.607372,-84.381142,4,34
212640,33.603523,-84.380028,1,11
212642,33.59782,-84.378433,5,11
212643,33.595547,-84.377747,6,4
212644,33.591042,-84.377037,1,0
212645,33.587692,-84.378044,2,0
212646,33.582752,-84.376633,2,3
212647,33.579819,-84.374298,11,0
212648,33.576408,-84.372635,5,3
212649,33.573486,-84.371971,2,7
212650,33.570526,-84.372078,26,18
212651,33.567757,-84.371773,5,4
212652,33.56424,-84.371376,8,8
212653,33.561966,-84.371452,11,10
212654,33.559727,-84.371391,3,8
212655,33.557507,-84.371124,3,14
212656,33.556145,-84.370575,36,7
212657,33.558277,-84.370865,3,1
212658,33.559807,-84.371063,18,1
212659,33.562153,-84.371117,94,8
212660,33.564796,-84.371056,60,5
212661,33.568439,-84.371536,48,6
212662,33.570366,-84.37175,44,11
212663,33.579853,-84.374207,11,3
212664,33.582233,-84.376053,9,0
212665,33.587791,-84.377914,7,0
212666,33.591686,-84.376785,7,1
212667,33.596821,-84.378067,17,1
212668,33.598045,-84.378365,57,3
212669,33.600014,-84.378944,3,18
212670,33.604122,-84.380104,13,4
212671,33.607552,-84.381096,5,1
212672,33.611309,-84.382172,1,0
212673,33.615284,-84.383133,1,1
212674,33.618488,-84.383255,0,30
212675,33.696541,-84.369637,0,13
212676,33.644215,-84.325356,0,17
212677,33.642029,-84.351601,2,0
212678,33.642654,-84.348534,7,2
212679,33.644428,-84.344902,4,13
212680,33.645058,-84.341087,3,3
212681,33.646194,-84.337784,1,2
212682,33.647465,-84.336296,15,19
212683,33.648209,-84.330238,9,9
212684,33.63921,-84.321205,2,23
212685,33.636841,-84.319359,3,88
212687,33.629372,-84.313721,3,8
212688,33.624332,-84.310852,1,2
212689,33.61964,-84.308784,4,9
212691,33.613804,-84.305939,10,14
212693,33.605457,-84.301582,3,0
212694,33.601582,-84.299393,0,10
212695,33.597847,-84.297295,0,1
212696,33.592091,-84.294403,11,18
212697,33.591553,-84.296898,1,0
212698,33.591492,-84.298027,12,1
212699,33.592216,-84.294281,38,1
212700,33.597801,-84.297112,8,0
212701,33.600452,-84.298607,11,4
212702,33.605396,-84.3013,26,2
212703,33.612854,-84.305328,11,20
212704,33.616131,-84.307014,3,1
212705,33.620125,-84.308846,9,1
212706,33.624119,-84.310562,11,8
212707,33.629436,-84.313499,6,9
212708,33.633041,-84.316422,4,0
212709,33.63776,-84.31974,34,33
212710,33.640186,-84.3218,3,6
212711,33.644333,-84.325287,19,7
212712,33.648502,-84.331131,14,3
212713,33.648136,-84.335609,82,4
212714,33.646381,-84.33773,16,0
212715,33.645298,-84.340065,20,1
212716,33.57082,-84.310211,29,1
212717,33.644627,-84.344254,63,0
212718,33.642708,-84.348495,27,2
212719,33.642029,-84.351746,10,1
212720,33.640011,-84.359383,8,7
212721,33.639931,-84.362,64,55
212722,33.639023,-84.36869,26,1
212723,33.638889,-84.370857,80,1
212724,33.639889,-84.373833,37,2
212725,33.642059,-84.389618,3,15
212726,33.650723,-84.392708,2,16
212727,33.657177,-84.40596,4,10
212729,33.657169,-84.406113,24,18
212730,33.650158,-84.392448,13,14
212731,33.64196,-84.389236,1,20
212732,33.583477,-84.419296,10,8
212733,33.58297,-84.418839,8,2
212734,33.55595,-84.415474,24,9
212735,33.555725,-84.415344,6,9
212736,33.639668,-84.373474,17,9
212737,33.638969,-84.371399,14,8
212738,33.63905,-84.36837,5,1
212739,33.639839,-84.361603,15,12
212740,33.640057,-84.358994,4,1
212741,33.640682,-84.355812,18,2
212742,33.640774,-84.35434,40,3
212743,33.571301,-84.346069,0,10
212744,33.57132,-84.341225,5,8
212745,33.571392,-84.338814,20,9
212746,33.570087,-84.332664,0,13
212747,33.567696,-84.329216,1,10
212748,34.073532,-84.291252,7,11
212749,33.564991,-84.326515,0,7
212750,33.563541,-84.325134,3,24
212751,33.562199,-84.320732,23,6
212752,33.561554,-84.317619,10,1
212753,33.559734,-84.313492,41,2
212754,33.568089,-84.314896,9,6
212755,33.592567,-84.302025,10,9
212756,33.587357,-84.302139,0,2
212757,33.584866,-84.302429,1,1
212758,33.582413,-84.303276,2,8
212759,33.579845,-84.303581,1,0
212760,33.577061,-84.303215,2,2
212761,33.573971,-84.304802,5,0
212762,33.572826,-84.306816,0,2
212763,33.571247,-84.309593,4,6
212764,33.567883,-84.314941,6,21
212765,33.559898,-84.313911,8,20
212766,33.572968,-84.306419,22,1
212767,33.574974,-84.30365,27,2
212768,33.576954,-84.303085,16,0
212770,33.582081,-84.303291,14,1
212771,33.584686,-84.302399,6,0
212772,33.586861,-84.302071,12,0
212773,33.593113,-84.301895,56,2
212774,33.663845,-84.306503,47,39
212775,33.67075,-84.308067,14,0
212776,33.674454,-84.308327,18,3
212777,33.677013,-84.307541,106,2
212778,33.679054,-84.307693,22,0
212779,33.681507,-84.30864,35,7
212780,33.682064,-84.308952,21,29
212782,33.676826,-84.30777,13,36
212783,33.673927,-84.308739,7,1
212784,33.670612,-84.308205,2,14
212785,33.663578,-84.306587,6,17
212786,33.660847,-84.303139,0,25
212787,33.561409,-84.316452,4,14
212788,33.562038,-84.319496,15,17
212789,33.562557,-84.323563,7,2
212790,33.565342,-84.326462,1,37
212791,33.567375,-84.3284,2,2
212792,33.57032,-84.332565,0,15
212793,33.571491,-84.339233,2,21
212794,33.571392,-84.34407,2,16
212795,33.571438,-84.347107,3,20
212796,33.73011,-84.368683,6,19
212797,33.730217,-84.369034,112,6
212798,33.730362,-84.365479,2,19
212799,33.730434,-84.365547,160,17
212800,33.718723,-84.334969,72,3
212801,33.718723,-84.330849,88,24
212802,33.718605,-84.330284,53,79
212809,33.537163,-84.377594,5,6
212810,33.690075,-84.349228,30,0
212811,33.693253,-84.349548,1,184
212812,33.563015,-84.584557,2,71
212813,33.615593,-84.403816,29,30
212814,33.615459,-84.403954,9,106
212815,33.909725,-84.412575,7,0
212816,33.908974,-84.412117,1,117
212817,33.652267,-84.239159,22,0
212818,33.658161,-84.407539,1,3
212819,33.686287,-84.49128,18,59
212821,33.685066,-84.425095,47,5
212826,33.633747,-84.291931,22,0
212827,33.740116,-84.168419,1,10
212828,33.739929,-84.168442,7,13
212829,33.751877,-84.482231,5,0
212830,33.64468,-84.390411,2,8
212831,33.644787,-84.390732,1,121
212833,33.577049,-84.372581,12,1
212834,33.705006,-84.378502,111,13
212835,33.705078,-84.378685,3,33
212836,33.640881,-84.378044,1,11
212837,33.640732,-84.378159,2,0
212838,33.537617,-84.378098,24,0
212839,33.801041,-84.209343,0,26
212840,33.560692,-84.309898,4,2
212841,33.560883,-84.309967,9,0
212842,33.504776,-84.353615,0,24
212843,33.752098,-84.272453,2,5
212844,33.667732,-84.279861,0,2
212845,33.667645,-84.279747,19,0
212846,33.749939,-84.520645,1,14
212847,33.750851,-84.516953,1,5
212849,33.751713,-84.272812,16,1
212850,33.687908,-84.347145,20,1
212851,33.590328,-84.426987,9,2
212852,33.640972,-84.405022,0,0
212853,33.751778,-84.165375,22,0
212854,33.751778,-84.165573,7,7
212855,33.754631,-84.165489,20,33
212856,33.697796,-84.155632,138,0
212857,33.687908,-84.347015,3,113
212858,33.80077,-84.208969,1,18
212860,33.63726,-84.283005,11,1
212861,33.675232,-84.418892,2,10
212862,33.780632,-84.19323,0,2
212863,33.780399,-84.193459,7,0
212864,33.718372,-84.310379,73,28
212865,33.774681,-84.294991,242,162
212866,33.614796,-84.350426,14,21
212868,33.721706,-84.263458,31,4
212869,33.723209,-84.263466,1,0
212870,33.724567,-84.263496,18,0
212871,33.726608,-84.263412,4,0
212873,33.769592,-84.286079,4,0
212874,33.771042,-84.282433,17,0
212875,33.771042,-84.282303,0,24
212876,33.735992,-84.565002,40,135
212877,33.776299,-84.267151,0,1
212878,34.105824,-84.266495,0,12
212879,34.105598,-84.265862,22,0
212880,34.100746,-84.265327,1,0
212881,34.100471,-84.264633,18,0
212882,34.098568,-84.271263,0,16
212883,34.098389,-84.271545,19,0
212884,34.069595,-84.293457,86,46
212885,34.073666,-84.290924,2,13
212886,34.070923,-84.295181,5,187
212887,33.524273,-84.363548,0,23
212888,33.645874,-84.281616,15,0
212889,33.645821,-84.281723,1,0
212890,33.803978,-84.310638,41,178
212891,33.68919,-84.341064,1,0
212892,33.688911,-84.34108,0,2
212894,33.734734,-84.562592,8,67
212895,33.73494,-84.557434,2,18
212896,33.713432,-84.31057,16,19
212897,33.82954,-84.336929,0,8
212898,33.713646,-84.310432,2,10
212899,33.731525,-84.263557,1,1
212900,33.757847,-84.519745,10,0
212902,33.900585,-84.278381,0,60
212903,33.887234,-84.287468,12,87
212904,33.777859,-84.295197,0,9
212905,34.069363,-84.284805,0,14
212906,34.069809,-84.285065,1,0
212908,33.861679,-84.307907,4,20
212913,33.752361,-84.50174,1,0
212916,33.754948,-84.500908,14,1
555300,33.771774,-84.552422,0,5
770045,33.702412,-84.418655,0,7
770046,33.803009,-84.420799,0,1
770380,33.725163,-84.289688,0,2
770396,33.720932,-84.28157,2,0
770400,33.720531,-84.280052,4,0
770627,33.812069,-84.344559,0,1
770838,33.759483,-84.515266,0,5
770860,33.757854,-84.519745,33,4
770892,33.744469,-84.516891,3,0
770928,33.766712,-84.504539,0,3
771124,33.758038,-84.362808,1,0
772408,33.737343,-84.237434,1,3
772438,33.728901,-84.252312,0,6
772466,33.707184,-84.224091,31,418
772539,33.764969,-84.23362,30,1
773044,33.932827,-84.29464,0,9
773086,33.956272,-84.304276,1,0
773136,33.935802,-84.294113,2,53
773140,33.93549,-84.293991,0,0
773692,33.696827,-84.369881,0,4
773864,33.774654,-84.483604,0,1
773880,33.779568,-84.493271,12,0
773980,33.718201,-84.483994,9,3
774004,33.69672,-84.497307,73,1
774025,33.695152,-84.497368,0,1
774436,33.673611,-84.419113,17,2
774492,33.743309,-84.562279,1,1
774642,33.746208,-84.4785,0,2
774758,33.558678,-84.589996,0,1
774791,33.517693,-84.670059,7,3
774792,33.518646,-84.668861,0,4
774793,33.516808,-84.670685,1,0
779800,33.706886,-84.130234,7,20
779801,33.69231,-84.349533,0,10
779802,33.706398,-84.488533,345,60
779803,33.839825,-84.313034,0,0
779805,33.78669,-84.162727,1,0
779806,33.786671,-84.162888,0,1
779807,33.841022,-84.313293,0,0
779808,34.036457,-84.34359,0,2
779809,34.036743,-84.343552,2,1
779810,34.03677,-84.343513,0,5
900002,33.786682,-84.198593,12,29
900003,33.821442,-84.367073,0,204
900004,33.815022,-84.353043,468,167
900005,34.082291,-84.294609,5,11
900006,34.080402,-84.294441,1,43
900007,34.076202,-84.294289,32,460
900008,34.09079,-84.292397,0,59
900010,34.090721,-84.293121,8,7
900011,34.082478,-84.295052,96,4
900012,34.087582,-84.26828,109,1561
900013,34.087337,-84.265129,591,168
900014,34.08886,-84.257896,33,865
900015,33.767727,-84.348938,119,98
900016,33.929089,-84.340805,22,3
900018,34.078152,-84.294289,0,26
900020,33.564331,-84.585106,10,11
900021,33.780701,-84.384033,4,59
900023,33.781406,-84.38929,0,150
900026,33.692974,-84.35778,84,13
900028,33.76173,-84.277809,11,2
900030,33.715561,-84.392143,390,67
900031,33.715668,-84.392105,277,36
900032,33.714031,-84.391159,425,53
900033,33.712906,-84.389931,489,146
900034,33.714489,-84.389137,68,39
900043,33.820583,-84.365211,226,0
900044,33.820583,-84.363319,287,7
900045,33.820736,-84.365036,3,2
900049,33.714092,-84.391045,108,9
900050,33.769043,-84.34906,4,28
900051,33.767872,-84.349068,20,122
900052,33.765015,-84.349304,52,75
900053,33.762356,-84.349266,1,16
900054,33.762356,-84.349152,25,29
900055,33.7649,-84.349121,235,51
900056,33.768936,-84.34893,13,4
900057,33.770992,-84.348892,56,5
900059,33.771137,-84.34903,4,7
900061,33.87793,-84.456879,4,38
900062,33.743599,-84.314812,289,32
900063,33.747257,-84.314438,4,4
900069,33.570023,-84.538589,1004,919
900076,33.927055,-84.34079,45,8
900077,33.929661,-84.339943,4,165
900079,33.878147,-84.46904,1048,397
900080,33.840981,-84.427536,75,34
900081,33.83736,-84.420364,43,31
900083,33.927666,-84.341568,0,1
900096,33.842861,-84.322807,6,16
900097,33.842922,-84.322754,428,5
900098,33.840893,-84.321426,22,28
900099,33.840981,-84.321426,65,41
900110,33.718292,-84.310478,402,383
900111,33.722191,-84.464111,23,276
900112,33.796108,-84.484985,2,13
900113,33.70137,-84.419601,12,53
900115,33.589142,-84.472145,6,46
900116,33.578819,-84.498375,18,100
900117,33.591908,-84.481728,17,31
900118,33.565517,-84.582703,2,40
900119,33.871307,-84.456367,4,38
900120,33.87944,-84.459045,6,82
900121,33.878906,-84.464546,0,131
900122,33.878422,-84.464447,163,0
900123,33.879833,-84.459938,46,5
900124,33.876972,-84.456329,56,9
900125,33.870861,-84.456306,173,29
900128,33.864113,-84.447708,4,93
900129,33.695107,-84.088905,19,819
900131,33.693653,-84.09597,6,195
900132,33.705818,-84.100098,0,1
900134,33.741207,-84.314484,90,4
900135,33.742775,-84.43615,20,9
900138,33.744278,-84.43866,81,49
900139,33.744293,-84.438805,226,55
900140,33.7267,-84.444939,216,9
900141,33.727425,-84.443901,169,12
900142,33.727825,-84.443085,154,4
900143,33.72868,-84.441727,387,3
900147,33.734879,-84.436554,394,13
900148,33.738846,-84.43351,36,721
900149,33.738094,-84.435318,54,413
900150,33.736786,-84.435959,16,150
900151,33.735371,-84.436592,5,53
900152,33.730663,-84.440208,5,35
900153,33.729691,-84.440964,4,21
900154,33.729092,-84.441597,55,38
900155,33.727757,-84.443481,22,40
900156,33.748112,-84.442558,24,3
900157,33.747135,-84.441612,16,6
900158,33.745949,-84.440437,20,2
900163,33.733948,-84.453033,31,15
900164,33.745064,-84.439392,44,3
900169,33.733669,-84.448082,2,0
900170,33.733685,-84.448906,36,2
900171,33.733578,-84.450699,104,3
900172,33.735779,-84.436134,140,2
900173,33.736633,-84.435768,154,23
900174,33.737782,-84.43531,767,63
900175,33.738739,-84.433601,839,126
900176,33.734161,-84.437149,4,16
900177,33.733475,-84.437538,25,104
900178,33.732388,-84.438362,25,31
900179,33.731556,-84.439178,16,135
900180,33.726753,-84.444984,47,185
900181,33.725872,-84.446518,22,88
900182,33.752319,-84.445908,61,26
900183,33.749722,-84.44413,1,0
900187,33.733398,-84.457214,5,67
900188,33.748165,-84.442528,4,4
900189,33.747078,-84.441345,11,2
900190,33.746109,-84.440475,27,4
900195,33.734447,-84.447197,370,9
900196,33.733894,-84.45311,217,7
900198,33.728085,-84.462341,53,6
